UUID;Aktueller Name;Vorgeschlagener Name;Status;Sicherheit;Biografie (biography_de);Quelle;Quell-URL;Quellentyp;Verknüpfte Events;Verknüpfte Werke;Empfohlene Aktion;Prüf-/Bereinigungshinweis
b04dcff9-5295-4dcc-aa64-5e39b8da35b2;Bertolt Brecht;Bertolt Brecht;Importbereit;Mittel bis hoch;Bertolt Brecht (1898–1956) war eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Oboe. Die verknüpften Münchner Programmdaten nennen Bertolt Brecht für Komposition bei „Lars Eidinger liest, spielt, singt Bertolt Brechts Hauspostille“.;MusicBrainz: Bertolt Brecht;https://musicbrainz.org/artist/95fb3a0c-fc74-4f51-acba-bbe5b3a78e32;MusicBrainz;1;0;biography_de per UUID aktualisieren;
d9239646-6b53-4bf3-93e9-8bc5a83e6dd5;Bertrand Chamayou;Bertrand Chamayou;Importbereit;Hoch;Bertrand Chamayou (* 1981) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Bertrand Chamayou für solistische Mitwirkung bei „Münchner Philharmoniker: Khayam Haydn Messiaen Ravel Schreker“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Bertrand_Chamayou;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
669d0b45-9897-4066-94de-a2dd914e3ad7;Bill Laurance;Bill Laurance;Importbereit;Hoch;Bill Laurance (* 1981) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Jazz, Komposition und Klavier. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Tasteninstrument, Klavier und Keyboard verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Bill_Laurance;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
3788dd12-2945-4e2d-9aba-9a043e6ab572;Brahms;Johannes Brahms;Nicht importieren;Hoch;;Datenbestand;https://www.brahms-portal.de/index/;Dublettenerkennung;0;4;Mit Johannes Brahms zusammenführen;"Unvollständige Dublette; im Bestand existiert bereits Johannes Brahms mit Biografie. Die vier verknüpften Werke auf den Hauptdatensatz übertragen."
517cfdbf-4ea2-4293-9a8a-7d01aa608267;Cameron Shabazi;Cameron Shabazi;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
55e77d80-d3dd-4814-98d3-eaad157a7639;Camille Pépin;Camille Pépin;Prüfung empfohlen;Hoch;Camille Pépin (* 1990) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Camille_P%C3%A9pin;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
f1f79053-7fe9-432c-aa82-22ce3d79c737;Carl Rosman;Carl Rosman;Prüfung empfohlen;Hoch;Carl Rosman (* 1971) ist eine Persönlichkeit des Musiklebens mit Bezug zu Australien. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Klarinette.;Wikidata + englische Wikipedia;https://en.wikipedia.org/wiki/Carl_Rosman;Wikidata + englische Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
0ca792b6-e854-4fc2-8a93-73dec65b6a0f;Carlo Gesualdo;Carlo Gesualdo;Importbereit;Hoch;Carlo Gesualdo (1566–1613) war eine Persönlichkeit des Musiklebens mit Bezug zu Königreich Neapel. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Laute verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Carlo_Gesualdo;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
13e435a8-ce1b-4938-abfd-a0d120f6e0de;Carlo Maria Barile;Carlo Maria Barile;Prüfung empfohlen;Mittel bis hoch;Carlo Maria Barile ist eine Persönlichkeit des Musiklebens mit Bezug zu Italien. Die verknüpften Münchner Programmdaten nennen Carlo Maria Barile für solistische Mitwirkung bei „Orgelkonzert mit Carlo Maria Barile“.;MusicBrainz: Carlo Maria Barile;https://musicbrainz.org/artist/be6c855c-e349-4f51-94e0-bf2105e0b3b4;MusicBrainz;1;0;Identität/Text prüfen, dann biography_de aktualisieren;
7e63d8c2-7ebe-4bb6-83c7-7ec33186c615;Caroline Wahl;Caroline Wahl;Prüfung empfohlen;Hoch;Caroline Wahl (* 1995) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Literatur.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Caroline_Wahl;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
906fca39-3e87-421e-a7c0-c3c3387137aa;Carsten Carey Duffin;Carsten Carey Duffin;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
c8123ca8-782f-46cb-acaf-9dcfc40b9747;Catriona Morison;Catriona Morison;Importbereit;Hoch;Catriona Morison (* 1986) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Sopran und Mezzosopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Catriona_Morison;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
55ab4799-1d1d-477e-ac33-8acedd3c894c;Charles Gounod;Charles Gounod;Importbereit;Hoch;Charles Gounod (1818–1893) war eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Musikwissenschaft, Musikpädagogik und Orgel.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Charles_Gounod;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
0ed84648-ebe3-4871-a0c4-dd1686feae62;Charlie Chaplin;Charlie Chaplin;Importbereit;Hoch;Charlie Chaplin (1889–1977) war eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigtes Königreich Großbritannien und Irland. Zu den dokumentierten Tätigkeitsfeldern gehören Regie, Komposition, Schauspiel, Literatur und Filmregie.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Charlie_Chaplin;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;"MusicBrainz enthält 4 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
72e71ac3-eb40-4b4b-909b-7fcee62ee4ff;Chen Yi;Chen Yi;Importbereit;Hoch;Chen Yi (* 1953) ist eine Persönlichkeit des Musiklebens mit Bezug zu Volksrepublik China. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Musikpädagogik, Klavier und Violine. Im erfassten Konzertrepertoire ist Chen Yi unter anderem mit „»Water Messenger« für Orchester“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Chen_Yi_(Komponistin);Wikidata + deutsche Wikipedia;0;2;biography_de per UUID aktualisieren;
378fc552-3756-4c49-b420-483086c9d00f;Christa Krings;Christa Krings;Prüfung empfohlen;Mittel bis hoch;Christa Krings ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel.;MusicBrainz: german actress and voice actress;https://musicbrainz.org/artist/7bda735e-ef73-413c-8291-9f43c6dfff33;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
fa8c958e-e176-464f-b550-8cc0c0a1a719;Christian Brückner;Christian Brückner;Importbereit;Hoch;Christian Brückner (* 1943) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel, Gesang und Oboe. Die verknüpften Münchner Programmdaten nennen Christian Brückner bei „Christian Brückner & Martin Auer Quintett“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Christian_Br%C3%BCckner;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
1280bab8-3836-4236-b15b-66cca8ac9a16;Christian Eggen;Christian Eggen;Importbereit;Hoch;Christian Eggen (* 1957) ist eine Persönlichkeit des Musiklebens mit Bezug zu Norwegen. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Komposition und Klavier.;Wikidata + englische Wikipedia;https://en.wikipedia.org/wiki/Christian_Eggen;Wikidata + englische Wikipedia;0;0;biography_de per UUID aktualisieren;
6f89815d-e1b1-473c-8c41-4dc98d76b442;Christina Landshamer;Christina Landshamer;Importbereit;Hoch;Christina Landshamer (* 1977) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Christina_Landshamer;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
291544ac-478c-41bc-9aaf-45f0584eed03;Christopher Patrick Corbett;Christopher Patrick Corbett;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
5ce461bd-eba5-4215-9a44-b243106bbb63;Claude Debussy;Claude Debussy;Prüfung empfohlen;Hoch;Claude Debussy (1862–1918) war eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Klavier.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Claude_Debussy;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
b895ff04-1400-4e8f-8b44-a72bee216d17;Claus Guth;Claus Guth;Prüfung empfohlen;Hoch;Claus Guth (* 1964) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Regie.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Claus_Guth;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
6454b520-2862-48d9-afc0-ef83957ed265;Claus von Wagner;Claus von Wagner;Prüfung empfohlen;Hoch;Claus von Wagner (* 1977) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Literatur.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Claus_von_Wagner;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
89cdaf09-25d6-4f34-b5b6-f65d65477ba8;Cornel Frey;Cornel Frey;Importbereit;Hoch;Cornel Frey (* 1977) ist eine Persönlichkeit des Musiklebens mit Bezug zu Schweiz. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Tenor. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Cornel_Frey;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
6dca6a10-d44d-4c2a-889b-7a2a3d340e11;Daan Wilms;Daan Wilms;Prüfung empfohlen;Mittel bis hoch;Daan Wilms (* 1994) ist eine Persönlichkeit des Musiklebens mit Bezug zu Belgien. Zu den dokumentierten Tätigkeitsfeldern gehören Schlagwerk.;MusicBrainz: Belgian classical percussionist;https://musicbrainz.org/artist/adc347db-c91e-4aed-9258-e85c6b5672d3;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
1862aaf8-2c6f-40dd-8fe7-8b19cd0bb154;Daniel Giglberger;Daniel Giglberger;Prüfung empfohlen;Mittel bis hoch;Daniel Giglberger (* 1972) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland.;MusicBrainz: Daniel Giglberger;https://musicbrainz.org/artist/b365a621-0cef-48e2-a525-b968d42c04b7;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
5e0a018e-d3c5-4412-b1cb-71ddd4329253;Daniel Harding;Daniel Harding;Importbereit;Hoch;Daniel Harding (* 1975) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren. Die verknüpften Münchner Programmdaten nennen Daniel Harding für Dirigat bei „Daniel Harding & Seong-Jin Cho: Werke von Birtwistle, Donghoon Shin und Tschaikowsky“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Daniel_Harding;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
cb308b2e-8572-4186-a6ae-d838653325fb;Daniel Hope;Daniel Hope;Importbereit;Hoch;Daniel Hope (* 1973) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violine, Musikpädagogik, Dirigieren und Schauspiel.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Daniel_Hope_(Violinist);Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
5c002702-feda-456b-9600-3ffeeee762f2;Darius Milhaud;Darius Milhaud;Importbereit;Hoch;Darius Milhaud (1892–1974) war eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Musikwissenschaft, Musikpädagogik, Jazz und Komposition. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Klavier verzeichnet. Im erfassten Konzertrepertoire ist Darius Milhaud unter anderem mit „La Création du monde“, „Ouvertüre aus La Création du monde für Orchester“ und „Ouverture zu »La création du monde«“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Darius_Milhaud;Wikidata + deutsche Wikipedia;1;3;biography_de per UUID aktualisieren;
521db555-9903-4fee-8381-9f6223a11854;Dave Malloy;Dave Malloy;Importbereit;Hoch;Dave Malloy (* 1976) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Schauspiel, Dirigieren und Klavier.;Wikidata + englische Wikipedia;https://en.wikipedia.org/wiki/Dave_Malloy;Wikidata + englische Wikipedia;0;0;biography_de per UUID aktualisieren;
6caa453d-1c63-4991-8c69-05d12293ddd7;David Fray;David Fray;Importbereit;Hoch;David Fray (* 1981) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen David Fray für solistische Mitwirkung bei „David Fray : Kammerorchester: Werke von Johann Sebastian Bach“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/David_Fray;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
751e3883-23d9-4ed5-b1ab-51a0a040a3dc;David Oštrek;David Oštrek;Prüfung empfohlen;Mittel bis hoch;David Oštrek ist eine Persönlichkeit des Musiklebens mit Bezug zu Croatia. Zu den dokumentierten Tätigkeitsfeldern gehören Bariton und Bassgesang.;MusicBrainz: Croatian bass-baritone;https://musicbrainz.org/artist/61eff294-f55b-4358-aa35-72ea26ba7b1a;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
211fdaf7-1017-4fd1-9856-d331954e3e20;Debussy;Claude Debussy;Nicht importieren;Hoch;;Datenbestand;;Dublettenerkennung;0;0;Mit Claude Debussy zusammenführen;Unvollständige Dublette des vorhandenen Eintrags Claude Debussy.
7c1e014c-05f8-476e-a2b2-05561b3279fe;Dennis Russell Davies;Dennis Russell Davies;Importbereit;Hoch;Dennis Russell Davies (* 1944) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Klavier, Bildende Kunst und Komposition. Die verknüpften Münchner Programmdaten nennen Dennis Russell Davies für Dirigat bei „Symphonieorchester des Bayerischen Rundfunks: 75. Internationaler Musikwettbewerb der ARD: Preisträgerkonzert“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Dennis_Russell_Davies;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
e63528ac-9040-43bc-a665-e9db71080e29;Deva Schubert;Deva Schubert;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
8beeacd7-5ac6-47d2-a97b-e8b89476b6f8;Didi Lowka;Didi Lowka;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Didi Lowka für solistische Mitwirkung bei „Quadro Nuevo & Prof. Harald Lesch: Sonne, Mond und Sterne“.;Verknüpfte Veranstaltungsseite;https://www.bellarte-muenchen.de/Konzerte/i/Quadro-Nuevo---Prof.-Harald-Lesch/1407;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
b3e3f6f3-9f3b-45d3-bc45-667c6718e1a1;Diyang Mei;Diyang Mei;Prüfung empfohlen;Mittel bis hoch;Diyang Mei (* 1994) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Viola.;MusicBrainz: violist;https://musicbrainz.org/artist/a12ae7e5-5cb7-48b1-9abe-9ee60e995689;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
a23236e4-2fb2-478b-bbfe-299c3993eb8a;Dominique Horwitz;Dominique Horwitz;Importbereit;Hoch;Dominique Horwitz (* 1957) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel, Literatur, Regie und Gesang. Die verknüpften Münchner Programmdaten nennen Dominique Horwitz für solistische Mitwirkung bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Dominique_Horwitz;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
5ad6bee5-3ba0-43a8-9205-3488a65857d5;Donald Runnicles;Donald Runnicles;Importbereit;Hoch;Donald Runnicles (* 1954) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Klavier. Die verknüpften Münchner Programmdaten nennen Donald Runnicles für Dirigat bei „Dresdner Philharmonie“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Donald_Runnicles;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
